"id_org";"nazwa";"rok_zalozenia";"miejscowosc";"id_kraju";"id_rodzaju";"id_statusu";"www";"email"
2010;"Koło Górali i Miłośników Góralszczyzny Stanu Michigan";2010;"Detroit";83;1;1;"www.kologorali.com";"info@kologorali.com"
2011;"Koło Podhalan # 79 na Florydzie";2003;"Treasure Island";83;1;1;"www.zppa.org";
2012;"Koło Przyjaciół Fundacji Jana Pawła II w Michigan";1988;"Detroit";83;1;1;;"stajniake@pepperlaw.com"
2013;"Koło Przyjaciół Fundacji Jana Pawła II w Nowym Jorku";1997;"New York";83;1;1;"www.jp2fny.org";"admin113@verizon.net"
2014;"Koło Przyjaciół Fundacji Jana Pawła II w Phoenix";2010;"Phoenix";83;1;1;;"hrybacki@cox.net"
2015;"Koło Przyjaciół Fundacji Jana Pawła II w Południowej Kalifornii";1986;"Moorpark";83;1;1;"http://fjp2lacom.appspot.com/";"bogusia.doerr@gmail.com"
2016;"Koło Przyjaciół Fundacji Jana Pawła II w Seattle";2002;"Seattle";83;1;1;;"reginazbanyszek@msn.com"
2017;"Komisja Oświatowa Kongresu Polonii Amerykańskiej";1984;"New York";83;2;1;"www.komisjaoswiatowausa.org";"KomisjaOswiatowa@aol.com"
2018;"Komitet Narodowy Amerykanów Polskiego Pochodzenia";1942;"New York";83;1;2;;
2019;"Komitet Parady Pułaskiego";1936;"New York";83;4;1;"www.pulaskiparade.org";"PulaskiParadeNY@gmail.com"
2020;"Komitet Pomocy Polakom na Wschodzie w Los Angeles";1989;"Los Angeles";83;2;1;"www.hbquik.com/poloniacal/pac/charity.html";"helppols@poloniacal.org"
2021;"Kongres Polonii Amerykańskiej";1944;"Chicago";83;2;1;"www.pac1944.org";"pacwash@pac1944.org"
2022;"Kongres Polonii Amerykańskiej - Wydział Floryda";1994;"Davie";83;2;1;"www.flpac.org";"president@flpac.org"
2023;"Kongres Polonii Amerykańskiej - Wydział Ohio";1948;"Cleveland";83;2;1;"www.polishamericancongress-ohio.com";"pac_ohiodivision@yahoo.com"
2024;"Kongres Polonii Amerykańskiej - Wydział Północna Pennsylvania";1945;"Philadelphia";83;2;1;"http://pac1944.org/state/pa_ne_div.htm";"bmdjr@hotmail.com"
2025;"Kongres Polonii Amerykańskiej - Wydział Washington Metropolitan Area";1974;"Washington";83;2;1;"www.pacwashmetrodiv.org";"pacwashmetro@pacwashmetrodiv.org"
2026;"Kongres Polonii Amerykańskiej - Wydział Zachodni Nowy Jork";1944;"Buffalo";83;2;1;"www.pacwny.org";"administrator@pacwny.org"
2027;"Kopernik Polish Folk Dancers";1976;"New York";83;1;1;"www.kopernik.markostar.com/KopernikDancers.html";"Kopernik@Markostar.com"
2028;"Korpus Pomocniczy Pań przy Stowarzyszeniu Weteranów Armii Polskiej w Ameryce";1925;"New York";83;1;1;"www.pava-swap.org/kpp.htm";"info@pava-swap.org"
2029;"Koszyce Chicago Club";2003;"Chicago";83;1;1;"www.koszycechicagoclub.com";"koszycechicago@gmail.com"
2030;"Kościół Matki Boskiej Zwycięskiej w Chicago";1906;"Chicago";83;3;1;"http://www.olvchicago.org/";"rfedek@archchicago.org"
2031;"Kościół Starokatolicki Mariawitów Prowincja Ameryki Północnej (Mariavite Old Catholic Church – Province of North America)";1930;"Wyandotte";83;3;1;;"mariaviteocc@hotmail.com"
2032;"Kościół św. Kolety w Rolling Meadows";1957;"Rolling Meadows";83;3;1;"http://www.stcolette.org/";"pkelag17@gmail.com"
2033;"Kościół św. Tomasza z Villanova w Palatine";1961;"Palatine";83;3;1;"http://www.stov.org/";"rschaefer@stov.org"
2034;"Kościół św. Williama w Chicago";1916;"Chicago";83;3;1;"http://www.saintwilliamparish.org/";"contact@saintwilliamparish.org"
2035;"Księgarnia Źródło w Chicago";1996;"Chicago";83;7;1;"www.zrodlo.com";"zrodlo@sbcglobal.net"
2036;"Legion Młodych Polek";1939;"Chicago";83;1;1;"http://www.lypw.org/";"contact@lypw.org"
2037;"Liga Katolicka Pomocy Religijnej Polsce i Polonii (Polska Liga Katolicka)";1943;"Chicago";83;3;1;"www.catholicleaguepolonia.org/pl/#./home";"office@catholicleaguepolonia.org"
2038;"Liga Morska - Oddział Pomorze II im. św. Jana Pawła II w Ozone Park";2000;"New York";83;1;1;"http://ligapomorzejpii.com";"pomorze2lma@gmail.com"
2039;"Liga Morska w Ameryce";1932;"New York";83;1;1;"www.striperonline.com/ligamorska.htm";
2040;"Medicus - Polsko Amerykańskie Stowarzyszenie Medyczne";1966;"New York";83;1;1;"www.medicussociety.org";
2041;"Międzynarodowe Stowarzyszenie Psychiatrów Polskich w San Diego";1987;"San Diego";83;1;1;;"stanleywraczek@hotmail.com"
2042;"Muzeum Armii Krajowej przy Zakładach Naukowych w Orchard Lake";1992;"Orchard Lake";83;5;1;;
2043;"Muzeum Polskie w Ameryce (MPA)";1937;"Chicago";83;5;1;"www.polishmuseumofamerica.org";
2044;"Muzeum Tradycji Oręża Polskiego w Nowym Jorku";1996;"New York";83;5;1;"www.pava-swap.org/muzeum/";"info@pava-swap.org"
2045;"Narodowe Sanktuarium Matki Bożej Częstochowskiej w Doylestown (Zakon św. Pawła Pierwszego Pustelnika - Paulini)";1966;"Doylestown";83;3;1;"www.czestochowa.us";"info@czestochowa.us"
2046;"National Katyń Memorial Foundation w Baltimore";1989;"Baltimore";83;1;1;"www.katynbaltimore.com";"rppp@msn.com"
2047;"Ognisko Polskie (Polish Society) w Houston";1994;"Houston";83;1;2;;
2048;"Olympia Stamford CT";1992;"Stamford";83;1;1;;"georgekarwowski@yahoo.com"
2049;"Organizacja Polskich Pielęgniarek (International Polish Nurses Association)";1998;"Chicago";83;1;1;"www.polish-nurses.com";"Chicagonurse0347@cs.com"
2050;"Organizacja Studentów Polskich w Nowym Jorku";1991;"New York";83;1;1;"www.pso-usa.org";"zarzad@pso-usa.org"
2051;"Ośrodek Harcerski w Clark";1985;"Clark";83;1;1;"www.zhpclark.org";"zhpclarkkontakt@gmail.com"
2052;"Paderewski Symphony Orchestra w Chicago";1997;"Chicago";83;1;1;"www.concertpol.com";"PaderewskiOrchestra@msn.com"
2053;"Pangea Network USA";2010;"Chicago";83;1;1;"www.pangeanetwork.org";"gfryc@pangealliance.org"
2054;"Panna Maria Historical Society - Visitors Center";1966;"Panna Maria";83;5;1;"www.pannamariatexas.net";"pmhs.vstrctr@gmail.com"
2055;"Parafia Matki Boskiej Bolesnej w San Antonio";1915;"San Antonio";83;3;1;"http://www.ourladyofsorrows-sa.org/";"olsorrows@grandecom.net"
2056;"Parafia Matki Boskiej Częstochowskiej i św. Kazimierza na Brooklynie";1896;"New York";83;3;1;;
2057;"Parafia Matki Boskiej Częstochowskiej w Bostonie";1893;"Boston";83;3;1;"www.ourladyofczestochowa.com";"parish@ourladyofczestochowa.com"
2058;"Parafia Matki Boskiej Częstochowskiej w Cicero";1895;"Cicero";83;3;1;"http://www.stmaryofczestochowa.org/";"parish@stmaryofczestochowa.org"
2059;"Parafia Matki Boskiej Częstochowskiej w Houston";1994;"Houston";83;3;1;"http://polishchurchhouston.com/";"proboszcz@parafiahouston.com"
2060;"Parafia Matki Boskiej Ostrobramskiej w Nowym Jorku (Cutchogue)";1911;"New York";83;3;1;"www.ourladyofostrabrama.com";"ostrabrama@optonline.net"
2061;"Parafia Matki Boskiej Różańcowej w Passaic";1918;"Passaic";83;3;1;"www.holyrosarynj.org/Polish/about.html";
2062;"Parafia Matki Bożej Cudownego Medalika w Nowym Jorku (Ridgewood)";1917;"New York";83;3;1;"http://olmmparish.webstarts.com/index.html";
2063;"Parafia Matki Bożej Częstochowskiej w Phoenix";2008;"Phoenix";83;3;1;"www.polskaparafia.com";"mail@polishchurchphoenix.org"
2064;"Parafia Matki Bożej Częstochowskiej w Sterling Heights";1979;"Sterling Heights";83;3;1;"www.parisholc.org";"info@parisholc.org"
2065;"Parafia Matki Bożej Jasnogórskiej w Los Angeles";1926;"Los Angeles";83;3;1;"www.polskaparafiala.org";
2066;"Parafia Matki Bożej Królowej Polski w Southampton";1918;"Southampton";83;3;1;"www.rc.net/rockvillecentre/olpsouthampton/pl.html";"olpchurch@optonline.net"
2067;"Parafia Matki Bożej Królowej Polski w Southampton";1918;"Southampton";83;3;1;"www.rc.net/rockvillecentre/olpsouthampton/pl.html";"olpchurch@optonline.net"
2068;"Parafia Matki Bożej Pocieszenia na Brooklynie";1909;"New York";83;3;1;;
2069;"Parafia Matki Bożej Szkaplerznej (Our Lady of Mount Carmel Parish) w Bayonne";1898;"Bayonne";83;3;1;"www.olmcparish.com";"staff@olmcparish.com"
2070;"Parafia Miłosierdzia Bożego w Lombard";1997;"Lombard";83;3;1;"www.milosierdzie.us/?id=1";"parafia@milosierdzie.us"
2071;"Parafia Najświętszego Serca Jezusa w New Britain";1894;"New Britain";83;3;1;"www.sacredheartnb.org";"info@sacredheartnb.org"
2072;"Parafia Najświętszego Serca Pana Jezusa w Wallington";1941;"Wallington";83;3;1;"www.mostsacredheart.org";"mostsacredheart@comcast.net"
2073;"Parafia Narodzenia Pańskiego w San Francisco";1904;"San Francisco";83;3;1;"www.sfnativity.org";"parish@sfnativity.org"
2074;"Parafia Niepokalanego Poczęcia Najświętszej Maryi Panny w Panna Maria";1855;"Panna Maria";83;3;1;"www.parishesonline.com/Scripts/HostedSites/org.asp?p=1&ID=19131";
2075;"Parafia Personalna Matki Boskiej Królowej Polski i św. Maksymiliana Kolbe w Metropolii Washington";1976;"Silver Spring";83;3;1;"www.parafia-dc.org";"polish.parish@parafia-dc.org"
2076;"Parafia Polskiego Kosciola Narodowego pod wezwaniem Przemienienia Pańskiego w Wallington";1925;"Wallington";83;3;1;"www.transfigurationpncc.org";"frgregory11@verizon.net"
2077;"Parafia pw Wcielonego Syna Bożego w Palos Heights";1962;"Palos Heights";83;3;1;"http://incarnationcatholic.com/";
2078;"Parafia pw. Pięciu Polskich Męczenników w Chicago";1908;"Chicago";83;3;1;"www.fiveholymartyrs.org";"fiveholymartyrs@yahoo.com"
2079;"Parafia pw. Różańca Świętego w Baltimore";1887;"Baltimore";83;3;1;"www.holyrosarypl.org";"holyrosarybalto@comcast.net"
2080;"Parafia św. Alberta Wielkiego w Burbank";1949;"Burbank";83;3;1;"www.stalbertgreat.com";"StAlbert@archchicago.org"
2081;"Parafia św. Alojzego w Nowym Jorku (Ridgewood)";1892;"New York";83;3;1;;"marekrudecki@aol.com"
2082;"Parafia św. Andrzeja Apostoła w Calumet City";1892;"Calumet City";83;3;1;"http://www.saintandrewparish.com/";"standrew@saintandrewparish.com"
2083;"Parafia św. Błażeja w Summit";1924;"Summit";83;3;1;"http://www.stblasechurch.org/";
2084;"Parafia św. Brunona w Chicago";1925;"Chicago";83;3;1;"www.stbrunochicago.org/pl/default.aspx";"stbruno@comcast.net"
2085;"Parafia św. Cyryla i Metodego na Brooklynie";1917;"New York";83;3;1;"www.cyrilandmethodius.org";"parish@cyrilandmethodius.org"
2086;"Parafia św. Cyryla i Metodego w Boonton";1907;"Boonton";83;3;1;"www.stcyrilboonton.org";
2087;"Parafia św. Cyryla i Metodego w Lemont";1884;"Lemont";83;3;1;"http://www.stcyril.org/";"rectory@stcyril.org"
2088;"Parafia św. Ferdynanda w Chicago";1927;"Chicago";83;3;1;"www.stferdinandchurch.com";"kamil.duda89@gmail.com"
2089;"Parafia św. Franciszka Borgia w Chicago";1949;"Chicago";83;3;1;"http://www.saintfrancisborgiachicago.com/Home.aspx";
2090;"Parafia św. Franciszka Ksawerego w Wilmette";1904;"Wilmette";83;3;1;"http://www.sfxparish.org/";"sfxnews@yahoo.com"
2091;"Parafia św. Heleny w Chicago";1913;"Chicago";83;3;1;"www.sthelenparish.net";"sthelen@archchicago.org"
2092;"Parafia św. Izydora w Riverhead";1903;"Riverhead";83;3;1;"www.saintisidoreriverhead.org";"sisidore@optonline.net"
2093;"Parafia św. Jacka w Chicago";1894;"Chicago";83;3;1;"www.bazylikaswietegojacka.com";"st.hyacinthchurch@gmail.com"
2094;"Parafia św. Jacka w Nowym Jorku (Glen Head)";1909;"New York";83;3;1;"www.parafiaswjacka.com";"sthyacinth@optonline.net"
2095;"Parafia św. Jadwigi Śląskiej w Chicago";1888;"Chicago";83;3;1;"www.sthedwigbucktown.org";
2096;"Parafia św. Jadwigi w Elizabeth";1925;"Elizabeth";83;3;1;"www.sainthedwignj.org";"office@sainthedwignj.org"
2097;"Parafia św. Jadwigi w Nowym Jorku (Floral Park)";1902;"New York";83;3;1;"www.sthedwigfloralpark.org";"contact@sthedwigfloralpark.org"
2098;"Parafia św. Jadwigi w Trenton";1904;"Trenton";83;3;1;"www.sainthedwigparish.com";"sthedwig@comcast.net"
2099;"Parafia św. Jakuba Apostoła w Chicago";1914;"Chicago";83;3;1;"www.jakubowo.org/pol.htm";"StJames-Fullerton@archchicago.org"
2100;"Parafia św. Jana Brebeuf'a w Niles";1953;"Niles";83;3;1;"http://www.sjbrebeuf.org/";"sjbrebeufsvdp@yahoo.com"
2101;"Parafia św. Jana Chrzciciela w Harvey";1914;"Harvey";83;3;1;;
2102;"Parafia św. Jana Kantego w Clifton";1933;"Clifton";83;3;1;"www.saintjohnkanty.org";"fr.raphael@saintjohnkanty.org"
2103;"Parafia św. Jozefata w Nowym Jorku (Bayside)";1910;"New York";83;3;1;"www.stjosaphatbayside.org";
2104;"Parafia św. Józefa w Denver";1902;"Denver";83;3;1;"www.swietyjozef.org";"st.josephpolish@gmail.com"
2105;"Parafia św. Józefa w Nowym Jorku (Jamaica)";1904;"New York";83;3;1;"www.stjjamaica.org";"stj11435@yahoo.com"
2106;"Parafia św. Józefa w Passaic";1892;"Passaic";83;3;1;;
2107;"Parafia św. Kamila w Chicago";1921;"Chicago";83;3;1;"http://stcamilluschicago.org/";"stcamillus@archchicago.org"
2108;"Parafia św. Kazimierza w Newark";1908;"Newark";83;3;1;"www.stcnewark.com";"ftcrectory@stcasimirrcc.com"
2109;"Parafia św. Kazimierza w Nowym Jorku (Yonkers)";1899;"New York";83;3;1;"www.casimirchurch.com";"office@casimirchurch.com"
2110;"Parafia św. Konstancji w Chicago";1916;"Chicago";83;3;1;"http://pl.stconstance.org/";"frtd@stconstance.org"
2111;"Parafia św. Krzyża w Nowym Jorku (Maspeth)";1913;"New York";83;3;1;;
2112;"Parafia św. Łukasza w River Forest";1887;"River Forest";83;3;1;"http://www.stlukeparish.org/";"stlukeparish@stlukeparish.org"
2113;"Parafia św. Macieja w Nowym Jorku (Ridgewood)";1908;"New York";83;3;1;"www.saintmatthiaschurch.net";
2114;"Parafia św. Marii w Riverside";1855;"Riverside";83;3;1;"http://stmaryriverside.org/";"info@stmaryriverside.org"
2115;"Parafia św. Matki Boskiej Anielskiej w Chicago";1899;"Chicago";83;3;1;"www.sma-church.org";"info@sma-church.org"
2116;"Parafia św. Michała Archanioła w Bridgeport";1899;"Bridgeport";83;3;1;"www.smaparish.com";"franciscansbridgeport@gmail.com"
2117;"Parafia św. Moniki w Chicago";1948;"Chicago";83;3;1;"www.stmonicachicago.com";"frandrew@stmonicachicago.com"
2118;"Parafia św. Pankracego w Chicago";1924;"Chicago";83;3;1;;
2119;"Parafia św. Pankracego w Nowym Jorku";1904;"New York";83;3;1;"www.saintpancras.org";
2120;"Parafia św. Pascala w Chicago";1914;"Chicago";83;3;1;"http://www.stpascal.org/";"frrafal@stpascal.org"
2121;"Parafia św. Piotra Apostoła w Dallas";1986;"Dallas";83;3;1;"www.stpeterdal.com";"Saintpeter@stpeterdal.com"
2122;"Parafia św. Piotra Damiana w Bartlett";1949;"Bartlett";83;3;1;"http://www.stpeterdamian.org/";"info@stpeterdamian.org"
2123;"Parafia św. Pryscylli w Chicago";1926;"Chicago";83;3;1;"www.stpriscilla.org";
2124;"Parafia św. Róży z Limy w Nowym Jorku (Rockaway Beach)";1886;"New York";83;3;1;"http://tuespetrus2006.com/";
2125;"Parafia św. Stanisława Biskupa i Męczennika w Buffalo";1873;"Buffalo";83;3;1;"http://ststansbuffalo.com/";"StStansBM@Roadrunner.com"
2126;"Parafia św. Stanisława Biskupa i Męczennika w Chicago";1893;"Chicago";83;3;1;"http://www.ststansbm.org/";"office@ststansbm.org"
2127;"Parafia św. Stanisława Biskupa i Męczennika w Meriden";1891;"Meriden";83;3;1;;"ststanislaus@cox.net"
2128;"Parafia św. Stanisława Biskupa i Męczennika w Nowym Jorku (Manhattan)";1873;"New York";83;3;1;"www.stanislauschurch.com";"rectory@stanislauschurch.com"
2129;"Parafia św. Stanisława Biskupa i Męczennika w Nowym Jorku (Ozone Park)";1923;"New York";83;3;1;;
2130;"Parafia św. Stanisława Kostki - Sanktuarium Miłosierdzia Bożego w Chicago";1867;"Chicago";83;3;1;"www.sanctuaryofthedivinemercy.org";
2131;"Parafia św. Stanisława Kostki na Brooklynie";1896;"New York";83;3;1;"http://ststanskostka.org";"skc11222@aol.com"
2132;"Parafia św. Stanisława Kostki na Staten Island";1923;"New York";83;3;1;"www.stanislawkostkasi.org/pl/";
2133;"Parafia św. Symphorosa w Chicago";1927;"Chicago";83;3;1;"http://stsymphorosachurch.org/";"symphorosa@comcast.net"
2134;"Parafia św. Szczepana Diakona i Męczennika w Tinley Park";1999;"Tinley Park";83;3;1;"http://www.ststephentinley.com/";"jay72@ststephentinley.com"
2135;"Parafia św. Tekli w Chicago";1925;"Chicago";83;3;1;"http://www.saintthecla.org/";"parish@saintthecla.org"
2136;"Parafia św. Teresy od Dzieciątka Jezus oraz Sanktuarium św. Jana Pawła II w Linden";1925;"Linden";83;3;1;"www.parishesonline.com/scripts/HostedSites/org.asp?p=1&ID=5938";"sttheresalinden@gmail.com"
2137;"Parafia św. Turybiusza w Chicago";1927;"Chicago";83;3;1;"http://www.sttars.org/";"mail@sttars.org"
2138;"Parafia św. Wacława w Chicago";1912;"Chicago";83;3;1;;
2139;"Parafia św. Władysława w Chicago";1914;"Chicago";83;3;1;"www.stladislauschurch.org";
2140;"Parafia św. Władysława w Nowym Jorku (Hempstead)";1915;"New York";83;3;1;"www.parishesonline.com/scripts/HostedSites/org.asp?p=1&ID=16076";"edwawer@aol.com"
2141;"Parafia św. Wojciecha w Elizabeth";1905;"Elizabeth";83;3;1;"www.stadalbert.us";"office@stadalbert.us"
2142;"Parafia św. Wojciecha w Filadelfii";1904;"Philadelphia";83;3;1;"www.stadalbert.org";"jpalkowski@stadalbert.org"
2143;"Parafia św. Wojciecha w Nowym Jorku (Elmhurst)";1892;"New York";83;3;1;"http://adalbertchurch.org";"info@adalbertchurch.org"
2144;"Parafia św. Wojciecha w Schenectady";1903;"Schenectady";83;3;1;"www.rcda.org/churches/stadalbert/";"srector4@nycap.rr.com"
2145;"Parafia św.Stanisława Biskupa i Męczennika w Portland";1907;"Portland";83;3;1;"www.ststanislausparish.com";"parish@ststanislausparish.com"
2146;"Parafia Świętego Krzyża w New Britain";1927;"New Britain";83;3;1;"http://holycrosschurchnb.org/";"parish@holycrosschurchnb.org"
2147;"Parafia Wniebowzięcia Najświętszej Maryi Panny w Nowym Jorku (Copiague)";1928;"New York";83;3;1;"www.olacopiague.org";
2148;"Parafialna Szkoła Polska im. Stefana Kardynała Wyszyńskiego w Chicago";1984;"Chicago";83;4;1;"www.polskaszkolawyszynskiego.com";"info@polskaszkolawyszynskiego.com"
2149;"Pierwszy Zbór Polskiego Kościoła Baptystów w Nowym Jorku";1905;"New York";83;3;1;"www.polskizbornyc.com";"pastor@polskizbornyc.com"
2150;"Podhale Golf Club";2002;"Bedford Park";83;1;1;"www.podhalegolfclub.net";"pgc@podhalegolfclub.net"
2151;"Polanki (Polish Women’s Cultural Club) w Milwaukee";1953;"Milwaukee";83;1;1;"http://www.polanki.org/";
2152;"Polish - American Engineers Association of Florida, Inc.";1996;"Clearwater";83;1;1;"http://pae-fl.com/";"sec1paea@aol.com"
2153;"Polish - American Society of Venice";1992;"Venice";83;1;1;;
2154;"Polish American Art & Culture Research Fundation (Polska Misja przy Zespole Szkół w Orchard Lake - The Polish Mission Of The Orchard Lake Schools)";2004;"Orchard Lake";83;1;1;"www.polishmission.com";"mchumiecki@orchardlakeschools.com"
2155;"Polish American Arts Association (PAAA)";1966;"Washington";83;1;1;"www.paaa.us";"paaanewsletter@gmail.com"
2156;"Polish American Association of Sarasota";1979;"Sarasota";83;1;1;"www.polishsarasota.org";"polishsarasota@gmail.com"
2157;"Polish American Business Club w Nowym Jorku";2000;"New York";83;1;1;"www.pabc.biz";
2158;"Polish American Chamber of Commerce (PACC) w Chicago";1994;"Chicago";83;6;1;"www.polishamericanbusiness.com";"info@polishamericanchamber.org"
2159;"Polish American Charities of Southern California Polonia - California";1993;"Santa Monica";83;1;1;;"Polonia.California@gmail.com"
2160;"Polish American Club of Greater Sacramento";1959;"Roseville";83;4;1;"www.polish-club.org";"contact@polish-club.org"
2161;"Polish American Contractors Builders Association (PACBA)";1996;"Schiller Park";83;1;1;"www.pacba.com";"info@pacba.org"
2162;"Polish American Cultural Network  (PACN)";1982;"Torrance";83;1;1;;
2163;"Polish American Golf Association";1997;"New York";83;1;1;"www.paga2000.com";"eagle@paga2000.com"
2164;"Polish American Performing Arts (PAPA) Club";2012;"Santa Ana";83;1;1;"http://papaclub.net";
2165;"Polish American Police Association (P.A.P.A.)";1964;"Chicago";83;1;1;"www.polampolice.org";
2166;"Polish American War Veterans";1946;"Caseyville";83;1;1;"www.angelfire.com/ill/pawv";"pawv@sbcglobal.net"
2167;"Polish Art Society of Greater Cincinnati (PASGC)";1962;"Cincinnati";83;1;1;"www.pasgc.org";
2168;"Polish Children's Rainbow Fund of California";1998;"Monterey Park";83;1;1;"www.polishchildrensrainbowfund.com";"anna.olekszyk@sbcglobal.net"
2169;"Polish Cultural Institute in Chicago";2010;"Chicago";83;4;1;"www.PolishCulturalInstitute.org";
2170;"Polish Folk Ensemble Lajkonik";1998;"Tucson";83;1;1;"www.polishdanceaz.com";"lajkonik@cox.net"
2171;"Polish Genealogical Society of Texas";1982;"Houston";83;1;1;"www.pgst.org";
2172;"Polish Gift of Life w Nowym Jorku";1990;"New York";83;1;1;"www.polishgiftoflife.org";"polishgiftoflifeusa@gmail.com"
2173;"Polish Happy Hour w Waszyngtonie";2000;"Washington";83;1;1;"www.polishhappyhour.com";
2174;"Polish Haritage Club w Madison";1979;"Madison";83;1;1;"www.phcwi-madison.org";
2175;"Polish Heritage Association (PHA) of Maryland";1974;"Baltimore";83;1;1;"www.pha-md.org";
2176;"Polish Heritage Awareness Society of Central Wisconsin";1992;"Stevens Point";83;1;1;"http://polishheritageawareness.com";"gzivney@hotmail.com"
2177;"Polish Legion of American Veterans";1920;"Emmitsburg";83;1;1;"www.plav.org/index.htm";"administraton@plav.org"
2178;"Polish Marathon Club of Chicago";1997;"Chicago";83;1;1;"http://marathonpl.tripod.com/";"marathonpl@hotmail.com"
2179;"Polish Studies Endowment Comittee - Uniwersity of Washington";2003;"Seattle";83;4;1;"www.polishstudiesuw.org";"contactus@polishstudiesUW.org"
2180;"Polish Tennis Association of Southern California";1985;"Hawthorne";83;1;1;"www.polishtennis.org";"leszek.pawlik@hotmail.com"
